0x6,0,0x45,,mxp_w_snp_txflit_valid,
0x6,0,0x46,,mxp_w_snp_txflit_stall,
0x6,0,0x47,,mxp_w_snp_partial_dat_flit,
0x6,0,0x49,,mxp_n_snp_txflit_valid,
0x6,0,0x4a,,mxp_n_snp_txflit_stall,
0x6,0,0x4b,,mxp_n_snp_partial_dat_flit,
0x6,0,0x4d,,mxp_s_snp_txflit_valid,
0x6,0,0x4e,,mxp_s_snp_txflit_stall,
0x6,0,0x4f,,mxp_s_snp_partial_dat_flit,
0x6,0,0x51,,mxp_p0_snp_txflit_valid,
0x6,0,0x52,,mxp_p0_snp_txflit_stall,
0x6,0,0x53,,mxp_p0_snp_partial_dat_flit,
0x6,0,0x55,,mxp_p1_snp_txflit_valid,
0x6,0,0x56,,mxp_p1_snp_txflit_stall,
0x6,0,0x57,,mxp_p1_snp_partial_dat_flit,
0x6,0,0x61,,mxp_e_dat_txflit_valid,
0x6,0,0x62,,mxp_e_dat_txflit_stall,
0x6,0,0x63,,mxp_e_dat_partial_dat_flit,
0x6,0,0x65,,mxp_w_dat_txflit_valid,
0x6,0,0x66,,mxp_w_dat_txflit_stall,
0x6,0,0x67,,mxp_w_dat_partial_dat_flit,
0x6,0,0x69,,mxp_n_dat_txflit_valid,
0x6,0,0x6a,,mxp_n_dat_txflit_stall,
0x6,0,0x6b,,mxp_n_dat_partial_dat_flit,
0x6,0,0x6d,,mxp_s_dat_txflit_valid,
0x6,0,0x6e,,mxp_s_dat_txflit_stall,
0x6,0,0x6f,,mxp_s_dat_partial_dat_flit,
0x6,0,0x71,,mxp_p0_dat_txflit_valid,
0x6,0,0x72,,mxp_p0_dat_txflit_stall,
0x6,0,0x73,,mxp_p0_dat_partial_dat_flit,
0x6,0,0x75,,mxp_p1_dat_txflit_valid,
0x6,0,0x76,,mxp_p1_dat_txflit_stall,
0x6,0,0x77,,mxp_p1_dat_partial_dat_flit,
0x7,0,0x1,,sbsx_rd_req,
0x7,0,0x2,,sbsx_wr_req,
0x7,0,0x3,,sbsx_cmo_req,
0x7,0,0x4,,sbsx_txrsp_retryack,
0x7,0,0x5,,sbsx_txdat_flitv,
0x7,0,0x6,,sbsx_txrsp_flitv,
0x7,0,0x11,,sbsx_rd_req_trkr_occ_cnt_ovfl,
0x7,0,0x12,,sbsx_wr_req_trkr_occ_cnt_ovfl,
0x7,0,0x13,,sbsx_cmo_req_trkr_occ_cnt_ovfl,
0x7,0,0x14,,sbsx_wdb_occ_cnt_ovfl,
0x7,0,0x15,,sbsx_rd_axi_trkr_occ_cnt_ovfl,
0x7,0,0x16,,sbsx_cmo_axi_trkr_occ_cnt_ovfl,
0x7,0,0x21,,sbsx_arvalid_no_arready,
0x7,0,0x22,,sbsx_awvalid_no_awready,
0x7,0,0x23,,sbsx_wvalid_no_wready,
0x7,0,0x24,,sbsx_txdat_stall,
0x7,0,0x25,,sbsx_txrsp_stall,
0xa,0,0x1,,rnid_s0_rdata_beats,
0xa,0,0x2,,rnid_s1_rdata_beats,
0xa,0,0x3,,rnid_s2_rdata_beats,
0xa,0,0x4,,rnid_rxdat_flits,
0xa,0,0x5,,rnid_txdat_flits,
0xa,0,0x6,,rnid_txreq_flits_total,
0xa,0,0x7,,rnid_txreq_flits_retried,
0xa,0,0x8,,rnid_rrt_occ_ovfl,
0xa,0,0x9,,rnid_wrt_occ_ovfl,
0xa,0,0xa,,rnid_txreq_flits_replayed,
0xa,0,0xb,,rnid_wrcancel_sent,
0xa,0,0xc,,rnid_s0_wdata_beats,
0xa,0,0xd,,rnid_s1_wdata_beats,
0xa,0,0xe,,rnid_s2_wdata_beats,
0xa,0,0xf,,rnid_rrt_alloc,
0xa,0,0x10,,rnid_wrt_alloc,
0xa,0,0x11,,rnid_rdb_unord,
0xa,0,0x12,,rnid_rdb_replay,
0xa,0,0x13,,rnid_rdb_hybrid,
0xa,0,0x14,,rnid_rdb_ord,
0xd,0,0x1,,rnid_s0_rdata_beats,
0xd,0,0x2,,rnid_s1_rdata_beats,
0xd,0,0x3,,rnid_s2_rdata_beats,
0xd,0,0x4,,rnid_rxdat_flits,
0xd,0,0x5,,rnid_txdat_flits,
0xd,0,0x6,,rnid_txreq_flits_total,
0xd,0,0x7,,rnid_txreq_flits_retried,
0xd,0,0x8,,rnid_rrt_occ_ovfl,
0xd,0,0x9,,rnid_wrt_occ_ovfl,
0xd,0,0xa,,rnid_txreq_flits_replayed,
0xd,0,0xb,,rnid_wrcancel_sent,
0xd,0,0xc,,rnid_s0_wdata_beats,
0xd,0,0xd,,rnid_s1_wdata_beats,
0xd,0,0xe,,rnid_s2_wdata_beats,
0xd,0,0xf,,rnid_rrt_alloc,
0xd,0,0x10,,rnid_wrt_alloc,
0xd,0,0x11,,rnid_rdb_unord,
0xd,0,0x12,,rnid_rdb_replay,
0xd,0,0x13,,rnid_rdb_hybrid,
0xd,0,0x14,,rnid_rdb_ord,
0x100,0,0x1,,cxra_rht_occ,
0x100,0,0x2,,cxra_sht_occ,
0x100,0,0x3,,cxra_rdb_occ,
0x100,0,0x4,,cxra_wdb_occ,
0x100,0,0x5,,cxra_ssb_occ,
0x100,0,0x6,,cxra_snp_bcasts,
0x100,0,0x7,,cxra_req_chains,
0x100,0,0x8,,cxra_req_chain_avglen,
0x100,0,0x9,,cxra_chirsp_stalls,
0x100,0,0xa,,cxra_chidat_stalls,
0x100,0,0xb,,cxra_cxreq_pcrd_stalls_link0,
0x100,0,0xc,,cxra_cxreq_pcrd_stalls_link1,
0x100,0,0xd,,cxra_cxreq_pcrd_stalls_link2,
0x100,0,0xe,,cxra_cxdat_pcrd_stalls_link0,
0x100,0,0xf,,cxra_cxdat_pcrd_stalls_link1,
0x100,0,0x10,,cxra_cxdat_pcrd_stalls_link2,
0x100,0,0x11,,cxra_external_chirsp_stalls,
0x100,0,0x12,,cxra_external_chidat_stalls,
0x101,0,0x21,,cxha_rddatbyp,
0x101,0,0x22,,cxha_chirsp_up_stall,
0x101,0,0x23,,cxha_chidat_up_stall,
0x101,0,0x24,,cxha_snppcrd_link0_stall,
0x101,0,0x25,,cxha_snppcrd_link1_stall,
0x101,0,0x26,,cxha_snppcrd_link2_stall,
0x101,0,0x27,,cxha_reqtrk_occ,
0x101,0,0x28,,cxha_rdb_occ,
0x101,0,0x29,,cxha_rdbyp_occ,
0x101,0,0x2a,,cxha_wdb_occ,
0x101,0,0x2b,,cxha_snptrk_occ,
0x101,0,0x2c,,cxha_sdb_occ,
0x101,0,0x2d,,cxha_snphaz_occ,
